age,cefr,filename,gender,lang,num_tokens,testlevel,title,topic
25,B1,s0179,kvinne,vietnamesisk,365,Språkprøven,En kjent person,folk biografi 
40,B2,h0414,kvinne,polsk,431,Høyere nivå,Praktisk og teoretisk utdanning,utdannelse 
37,B1,s0770,kvinne,polsk,425,Språkprøven,Mobiltelefoner,telefon 
32,N/A,h0619,kvinne,serbokroatisk,671,Høyere nivå,Adopsjon,barn familie 
23,B1,s0749,kvinne,polsk,306,Språkprøven,Mobiltelefoner,telefon 
28,B1/B2,h0110,kvinne,polsk,548,Høyere nivå,Miljøvern,miljø klima 
36,B1,s0349,kvinne,engelsk,249,Språkprøven,Mobiltelefoner,telefon 
47,B1/B2,h0284,kvinne,russisk,513,Høyere nivå,Mobiltelefonen,telefon 
37,N/A,s0270,mann,albansk,417,Språkprøven,Den norske naturen,natur norge 
36,N/A,s0360,kvinne,nederlandsk,261,Språkprøven,Bolig og bosted,bolig 
35,B2,s0502,kvinne,russisk,354,Språkprøven,En religion du kjenner,religion 
22,N/A,h2094,kvinne,bokmål,537,Høyere nivå,Diktet 'Ingen ting' av Paulus Utsi om språk,litteratur dikt språk 
25,B1,s0477,kvinne,russisk,274,Språkprøven,Møte med norsk kultur,kultur norge 
28,N/A,h0074,kvinne,serbokroatisk,488,Høyere nivå,Å leve i store byer,bolig geografi 
35,B2/C1,h0257,kvinne,russisk,823,Høyere nivå,Familieliv og yrkesliv,familie arbeid yrke 
40,N/A,h0052,kvinne,nederlandsk,504,Høyere nivå,Det norske monarkiet,norge styreform 
42,A2/B1,s0637,mann,somali,363,Språkprøven,En bok du har lest,litteratur bok 
33,N/A,s0394,mann,nederlandsk,334,Språkprøven,Framtida,tid 
32,B1,s0680,kvinne,spansk,335,Språkprøven,Den norske naturen,natur norge 
18,N/A,s2043,kvinne,bokmål,291,Språkprøven,Sunnhet og helse,helse 
26,N/A,h0452,kvinne,nederlandsk,521,Høyere nivå,Kvinner i topposisjoner,kjønn yrke arbeid 
41,N/A,s0932,kvinne,nederlandsk,362,Språkprøven,Fjernsynsprogram for barn,barn tv 
25,B1/B2,h0560,kvinne,spansk,422,Høyere nivå,Integrering av innvandrere,innvandring 
26,A2/B1,s0996,mann,somali,218,Språkprøven,Boformer,bolig 
20,B1/B2,h0395,kvinne,tysk,652,Høyere nivå,Diktet 'Skøyteløperen' av Peter R Holm,litteratur dikt idrett 
28,B2,h0469,kvinne,engelsk,570,Høyere nivå,Miljøvern,miljø klima 
28,B1/B2,h0536,kvinne,polsk,638,Høyere nivå,Gjennomsnittsvekten øker,familie helse vekt 
29,N/A,h0716,kvinne,serbokroatisk,560,Høyere nivå,Tidsklemmen,folk familie 
37,A2,s0440,kvinne,tysk,238,Språkprøven,Vennskap,folk relasjoner vennskap 
41,N/A,h0010,kvinne,serbokroatisk,504,Høyere nivå,Hva er god barnelitteratur,litteratur kultur holdning 
20,B1,s0930,kvinne,tysk,323,Språkprøven,Frivillig hjelp i organisasjoner,organisasjon 
21,B2,h0320,kvinne,tysk,702,Høyere nivå,Mobiltelefonen,telefon 
25,N/A,s0146,kvinne,serbokroatisk,352,Språkprøven,Barneoppdragelse,barn 
25,B1/B2,s0822,kvinne,spansk,258,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
30,A2/B1,s0090,kvinne,somali,233,Språkprøven,Framtida,tid 
38,B1,s0473,kvinne,russisk,281,Språkprøven,Møte med norsk kultur,kultur norge 
29,B1,s0841,mann,spansk,249,Språkprøven,Mobiltelefoner,telefon 
25,N/A,s0811,kvinne,serbokroatisk,201,Språkprøven,Mobiltelefoner,telefon 
27,B2,h0517,kvinne,spansk,390,Høyere nivå,Gjennomsnittsvekten øker,familie helse vekt 
27,B1,s0112,kvinne,somali,283,Språkprøven,Å treffe andre mennesker,folk møte 
27,B1/B2,h0416,kvinne,russisk,577,Høyere nivå,Praktisk og teoretisk utdanning,utdannelse 
30,B1,s0940,kvinne,polsk,387,Språkprøven,Trafikk og boligområder,trafikk bolig 
19,B2/C1,h0360,kvinne,tysk,524,Høyere nivå,Norge det beste sted å bo,geografi norge folk 
24,N/A,h2013,kvinne,nynorsk,420,Høyere nivå,Diktet 'Ingen ting' av Paulus Utsi om språk,litteratur dikt språk 
17,N/A,s0205,kvinne,albansk,130,Språkprøven,Å treffe andre mennesker,folk møte 
35,B1,s0742,kvinne,polsk,308,Språkprøven,Viktige verdier i livet,verdier 
25,N/A,s0242,kvinne,albansk,329,Språkprøven,En hyggelig opplevelse,opplevelse 
39,N/A,h2012,kvinne,nynorsk,351,Høyere nivå,Organdonasjon,helse organ 
31,A2/B1,s0504,kvinne,russisk,237,Språkprøven,Den norske naturen,natur norge 
21,B1/B2,h0297,kvinne,tysk,455,Høyere nivå,Mobiltelefonen,telefon 
56,N/A,h0605,kvinne,nederlandsk,574,Høyere nivå,Fødselstall og befolkningssammensetning,familie befolkning 
33,B2,h0612,kvinne,polsk,781,Høyere nivå,Adopsjon,barn familie 
30,B2,h0351,kvinne,engelsk,441,Høyere nivå,Norge det beste sted å bo,geografi norge folk 
35,A2/B1,s0880,mann,somali,231,Språkprøven,Framtida,tid 
35,B1,s0184,kvinne,vietnamesisk,257,Språkprøven,Konkurranse,idrett/sport konkurranse 
25,A2/B1,s0878,mann,somali,183,Språkprøven,Framtida,tid 
36,N/A,s0220,kvinne,albansk,202,Språkprøven,Alkohol og alkoholvaner,rus 
26,B1/B2,s0055,kvinne,polsk,309,Språkprøven,Vennskap,folk relasjoner vennskap 
22,N/A,h2006,mann,bokmål,351,Høyere nivå,Olympiske leker og sportslige idealer,idrett/sport 
24,B1,s0228,mann,engelsk,322,Språkprøven,Møte med norsk kultur,kultur norge 
32,B1,s0218,kvinne,engelsk,218,Språkprøven,Vennskap,folk relasjoner vennskap 
28,B1/B2,h0375,kvinne,russisk,402,Høyere nivå,Praktisk og teoretisk utdanning,utdannelse 
31,B2/C1,h0227,mann,engelsk,647,Høyere nivå,Likestilling mellom kjønnene,kjønn 
32,N/A,s0255,kvinne,albansk,209,Språkprøven,Flytting,familie flytting 
42,C1,h0310,kvinne,tysk,504,Høyere nivå,Mobiltelefonen,telefon 
43,N/A,s0838,mann,serbokroatisk,373,Språkprøven,Viktige verdier i livet,verdier 
30,N/A,s0149,kvinne,serbokroatisk,347,Språkprøven,Et yrke,arbeid yrke 
25,A2/B1,s0114,mann,somali,179,Språkprøven,Framtida,tid 
24,N/A,h0362,kvinne,nederlandsk,544,Høyere nivå,Kommunevalget i Norge,politikk valg 
36,B1,s0170,mann,spansk,370,Språkprøven,Fremmedspråkslæring,utdannelse språk 
37,N/A,s0815,mann,serbokroatisk,283,Språkprøven,Bomiljø,bolig 
29,N/A,h2047,kvinne,bokmål,610,Høyere nivå,Organdonasjon,helse organ 
30,B1,s0635,kvinne,somali,246,Språkprøven,En bok du har lest,litteratur bok 
25,B1,s0460,kvinne,tysk,363,Språkprøven,Mobiltelefoner,telefon 
26,B1,s0910,kvinne,tysk,286,Språkprøven,Trafikk og boligområder,trafikk bolig 
32,A2/B1,s0070,kvinne,russisk,343,Språkprøven,Møte med norsk kultur,kultur norge 
31,B2,h0606,kvinne,polsk,527,Høyere nivå,Adopsjon,barn familie 
40,B1,s0339,kvinne,engelsk,216,Språkprøven,Nyheter,media 
39,N/A,s0617,mann,serbokroatisk,287,Språkprøven,Alkohol og alkoholvaner,rus 
25,B1,s0346,mann,engelsk,220,Språkprøven,Mobiltelefoner,telefon 
28,N/A,h0011,kvinne,serbokroatisk,556,Høyere nivå,Hva er god barnelitteratur,litteratur kultur holdning 
29,N/A,s0614,mann,serbokroatisk,268,Språkprøven,Vennskap,folk relasjoner vennskap 
20,N/A,s2068,mann,bokmål,373,Språkprøven,Penger og andre verdier,økonomi holdning 
36,B1/B2,s0350,kvinne,engelsk,330,Språkprøven,Viktige verdier i livet,verdier 
32,N/A,s0768,mann,serbokroatisk,256,Språkprøven,Bomiljø,bolig 
23,A2/B1,s0899,kvinne,vietnamesisk,258,Språkprøven,Likestilling,kjønn holdning 
25,B1,s0741,mann,spansk,366,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
24,N/A,s0818,mann,serbokroatisk,280,Språkprøven,Nyheter,media 
35,A2,s0002,kvinne,spansk,293,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter - Bomiljø - Konkurranse,tradisjoner flytting 
27,N/A,s0141,mann,nederlandsk,211,Språkprøven,Barneoppdragelse,barn 
33,B1/B2,s0927,kvinne,russisk,319,Språkprøven,Fjernsynsprogram for barn,barn tv 
30,N/A,s0152,mann,serbokroatisk,268,Språkprøven,Flytting,familie flytting 
29,N/A,s0404,kvinne,nederlandsk,297,Språkprøven,Bomiljø,bolig 
28,N/A,h0160,mann,serbokroatisk,404,Høyere nivå,Inn- og utvandring,innvandring 
43,N/A,s0615,mann,serbokroatisk,551,Språkprøven,Vennskap,folk relasjoner vennskap 
27,B1/B2,h0709,kvinne,vietnamesisk,535,Høyere nivå,Den gode skolen,skole 
39,N/A,s0922,mann,nederlandsk,336,Språkprøven,Frivillig hjelp i organisasjoner,organisasjon 
29,N/A,h0051,kvinne,nederlandsk,438,Høyere nivå,Netthandel,handel økonomi media 
39,B1/B2,h0512,kvinne,russisk,485,Høyere nivå,Leselyst,litteratur kultur 
17,N/A,s0129,kvinne,albansk,262,Språkprøven,En bok du har lest,litteratur bok 
27,B1,s0767,mann,polsk,280,Språkprøven,Mobiltelefoner,telefon 
41,N/A,s0032,mann,serbokroatisk,405,Språkprøven,Et yrke,arbeid yrke 
29,A2/B1,s0902,kvinne,vietnamesisk,260,Språkprøven,En sport du liker,idrett/sport 
26,B2,h0217,kvinne,engelsk,538,Høyere nivå,Mobiltelefon,telefon 
30,B2,h0645,kvinne,polsk,578,Høyere nivå,Nordmenns holdning til EU,politikk norge holdning 
34,N/A,h0523,mann,nederlandsk,554,Høyere nivå,Leselyst,litteratur kultur 
46,B1,s0498,kvinne,russisk,298,Språkprøven,Møte med norsk kultur,kultur norge 
27,B2/C1,h0376,mann,spansk,791,Høyere nivå,Bestselgere og bokbransjen,bok litteratur kultur 
46,B1,s0833,kvinne,spansk,229,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
21,N/A,h2084,kvinne,nynorsk,789,Høyere nivå,Olympiske leker og sportslige idealer,idrett/sport 
32,B1,s0894,kvinne,vietnamesisk,273,Språkprøven,Likestilling,kjønn holdning 
49,N/A,s2040,kvinne,bokmål,217,Språkprøven,Sunnhet og helse,helse 
52,N/A,h2021,kvinne,bokmål,551,Høyere nivå,Organdonasjon,helse organ 
37,B2,s0929,kvinne,tysk,463,Språkprøven,Trafikk og boligområder,trafikk bolig 
24,N/A,s0268,mann,albansk,247,Språkprøven,En religion du kjenner,religion 
47,B1,h0651,mann,spansk,438,Høyere nivå,Realkompetanse,folk utdannelse 
30,B1/B2,s0164,kvinne,polsk,408,Språkprøven,Fremmedspråkslæring,utdannelse språk 
24,N/A,h0676,mann,serbokroatisk,354,Høyere nivå,Skjønnhet,personer 
29,B1,s0892,kvinne,vietnamesisk,303,Språkprøven,Likestilling,kjønn holdning 
25,B1,s0009,kvinne,vietnamesisk,364,Språkprøven,Konkurranse,idrett/sport konkurranse 
26,B1/B2,h0304,kvinne,russisk,463,Høyere nivå,Mobiltelefonen,telefon 
66,N/A,h2001,,bokmål,257,Høyere nivå,Diktet 'Ingen ting' av Paulus Utsi om språk,litteratur dikt språk 
39,N/A,s0416,mann,nederlandsk,291,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
27,N/A,h0070,mann,serbokroatisk,502,Høyere nivå,Å leve i store byer,bolig geografi 
29,B1,s0641,kvinne,vietnamesisk,249,Språkprøven,En hyggelig opplevelse,opplevelse 
48,A2/B1,s0580,mann,somali,292,Språkprøven,Tanker om det å bli gammel,trafikk bolig 
51,N/A,h0113,kvinne,serbokroatisk,428,Høyere nivå,Diktet 'Sannheten' av Rolf Jacobsen,litteratur dikt 
25,B1/B2,s0343,kvinne,engelsk,323,Språkprøven,Mobiltelefoner,telefon 
32,N/A,h0724,mann,serbokroatisk,674,Høyere nivå,Tidsklemmen,folk familie 
-1,B1,s0631,kvinne,vietnamesisk,340,Språkprøven,En bok du har lest,litteratur bok 
34,N/A,s0208,kvinne,albansk,212,Språkprøven,Framtida,tid 
41,N/A,h0577,kvinne,albansk,612,Høyere nivå,Trafikkdøden,trafikk død 
22,N/A,s0053,kvinne,albansk,309,Språkprøven,Vennskap,folk relasjoner vennskap 
27,B1,s0771,kvinne,polsk,461,Språkprøven,Nyheter,media 
28,B1/B2,s0121,kvinne,tysk,454,Språkprøven,Vennskap,folk relasjoner vennskap 
20,B2/C1,h0387,kvinne,russisk,838,Høyere nivå,Praktisk og teoretisk utdanning,utdannelse 
30,N/A,h0080,mann,serbokroatisk,445,Høyere nivå,Å leve i store byer,bolig geografi 
38,B2,s0332,mann,engelsk,264,Språkprøven,Mobiltelefoner,telefon 
29,B1,s0800,kvinne,polsk,263,Språkprøven,Viktige verdier i livet,verdier 
23,B1/B2,s0659,kvinne,polsk,262,Språkprøven,Barneoppdragelse,barn 
50,B2,h0571,kvinne,engelsk,750,Høyere nivå,Barndom og voksenverden,barn 
40,B2/C1,h0109,kvinne,spansk,485,Høyere nivå,Den lille forskjellen,kjønn 
57,N/A,s0382,kvinne,nederlandsk,289,Språkprøven,Framtida,tid 
29,B1,s0162,kvinne,polsk,361,Språkprøven,Fremmedspråkslæring,utdannelse språk 
28,N/A,h0680,mann,nederlandsk,400,Høyere nivå,Inn- og utvandring,innvandring 
27,A2/B1,s0560,kvinne,spansk,322,Språkprøven,Framtida,tid 
21,B1/B2,h0404,mann,tysk,422,Høyere nivå,Bolig og boutgifter,bolig økonomi 
30,B1,s0622,mann,somali,252,Språkprøven,En hyggelig opplevelse,opplevelse 
20,N/A,h2077,kvinne,bokmål,439,Høyere nivå,Organdonasjon,helse organ 
38,B1/B2,s0976,kvinne,russisk,351,Språkprøven,Trafikk og boligområder,trafikk bolig 
25,N/A,s0025,kvinne,nederlandsk,312,Språkprøven,Bomiljø,bolig 
29,B1/B2,h0609,kvinne,russisk,494,Høyere nivå,Adopsjon,barn familie 
28,A2/B1,s0760,kvinne,polsk,369,Språkprøven,Nyheter,media 
40,N/A,h0281,mann,serbokroatisk,454,Høyere nivå,Likestilling mellom kjønnene,kjønn 
26,N/A,s2100,mann,bokmål,708,Språkprøven,Frihet og ansvar,holdning 
20,N/A,s2066,kvinne,bokmål,446,Språkprøven,Penger og andre verdier,økonomi holdning 
46,N/A,s0021,mann,nederlandsk,303,Språkprøven,Bomiljø,bolig 
37,A2/B1,s0662,kvinne,vietnamesisk,430,Språkprøven,Barneoppdragelse,barn 
37,N/A,h0740,kvinne,serbokroatisk,478,Høyere nivå,Barn og norskferdigheter,barn språk 
29,N/A,s0664,mann,serbokroatisk,410,Språkprøven,Flytting,familie flytting 
38,N/A,h0359,kvinne,serbokroatisk,443,Høyere nivå,Diktet 'Et møte' av Kolbein Falkeid,litteratur dikt 
31,B2,s0919,mann,tysk,335,Språkprøven,Trafikk og boligområder,trafikk bolig 
26,B1/B2,s0084,kvinne,polsk,362,Språkprøven,Før og nå,tid 
24,A2,s0582,mann,somali,141,Språkprøven,Min første jobb,arbeid 
28,N/A,h0023,kvinne,serbokroatisk,353,Høyere nivå,Ytringsfrihet,politikk holdning 
36,A2/B1,s0704,mann,somali,241,Språkprøven,Den norske naturen,natur norge 
50,N/A,h0580,mann,albansk,549,Høyere nivå,Integrering av innvandrere,innvandring 
33,N/A,h0374,mann,nederlandsk,454,Høyere nivå,Bestselgere og bokbransjen,bok litteratur kultur 
23,N/A,s2078,mann,bokmål,241,Språkprøven,Penger og andre verdier,økonomi holdning 
25,C1,h0559,mann,polsk,623,Høyere nivå,Integrering av innvandrere,innvandring 
31,B1/B2,h0742,kvinne,vietnamesisk,704,Høyere nivå,Klimaendringene,miljø klima 
28,N/A,s0670,mann,serbokroatisk,284,Språkprøven,Et yrke,arbeid yrke 
51,C1,h0189,kvinne,engelsk,523,Høyere nivå,Helse og livskvalitet,helse 
36,N/A,h0013,kvinne,nederlandsk,566,Høyere nivå,Et dikt av Einar Skjæraasen,litteratur dikt 
29,A2/B1,s0094,kvinne,vietnamesisk,233,Språkprøven,Bolig og bosted,bolig 
26,N/A,s0769,kvinne,serbokroatisk,346,Språkprøven,Bomiljø,bolig 
30,N/A,h0036,kvinne,nederlandsk,512,Høyere nivå,Netthandel,-
21,B2,h0521,kvinne,engelsk,511,Høyere nivå,Leselyst,litteratur kultur 
23,B1,s0160,kvinne,spansk,241,Språkprøven,Fremmedspråkslæring,utdannelse språk 
32,N/A,h2046,mann,bokmål,492,Høyere nivå,Diktet 'Ingen ting' av Paulus Utsi om språk,litteratur dikt språk 
39,N/A,s0051,kvinne,albansk,252,Språkprøven,Vennskap,folk relasjoner vennskap 
29,B1,s0488,kvinne,russisk,180,Språkprøven,Møte med norsk kultur,kultur norge 
34,B1,s0897,kvinne,vietnamesisk,285,Språkprøven,Likestilling,kjønn holdning 
31,B1,s0715,mann,spansk,266,Språkprøven,Den norske naturen,natur norge 
27,B1/B2,s0992,mann,tysk,255,Språkprøven,Glede,folk følelser 
29,N/A,h0431,kvinne,nederlandsk,524,Høyere nivå,Leselyst,litteratur kultur 
28,N/A,s0421,kvinne,nederlandsk,273,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
27,N/A,s0248,kvinne,albansk,408,Språkprøven,Før og nå,tid 
31,B1,s0481,kvinne,russisk,313,Språkprøven,Vennskap,folk relasjoner vennskap 
21,N/A,s2090,kvinne,bokmål,277,Språkprøven,Sunnhet og helse,helse 
56,N/A,s2010,mann,bokmål,404,Språkprøven,Sunnhet og helse,helse 
34,N/A,h0683,kvinne,serbokroatisk,686,Høyere nivå,Inn- og utvandring,innvandring 
42,B2,h0625,kvinne,engelsk,608,Høyere nivå,Adopsjon,barn familie 
47,N/A,s2055,mann,nynorsk,191,Språkprøven,Penger og andre verdier,økonomi holdning 
37,N/A,h0032,mann,serbokroatisk,340,Høyere nivå,Det norske monarkiet,norge styreform 
45,N/A,s0132,mann,albansk,265,Språkprøven,En hyggelig opplevelse,opplevelse 
28,A2/B1,s0761,kvinne,polsk,237,Språkprøven,Viktige verdier i livet,verdier 
37,B2/C1,h0391,kvinne,russisk,503,Høyere nivå,Elitesport og fellesskap,idrett/sport 
24,N/A,s2005,kvinne,bokmål,276,Språkprøven,Penger og andre verdier,økonomi holdning 
29,B2,h0168,kvinne,spansk,440,Høyere nivå,Gjennomsnittsvekten øker,familie helse vekt 
21,N/A,s0227,kvinne,albansk,354,Språkprøven,Møte med norsk kultur,kultur norge 
25,A2,s0103,mann,somali,249,Språkprøven,Folk reiser så mye i våre dager,reise folk 
24,B2,h0253,kvinne,polsk,608,Høyere nivå,Familieliv og yrkesliv,familie arbeid yrke 
48,B1/B2,h0174,mann,spansk,459,Høyere nivå,Gjennomsnittsvekten øker,familie helse vekt 
20,A2/B1,s0113,mann,somali,252,Språkprøven,Å treffe andre mennesker,folk møte 
48,B1,s0918,kvinne,polsk,217,Språkprøven,Frivillig hjelp i organisasjoner,organisasjon 
38,A2,s0657,mann,somali,194,Språkprøven,Før og nå,tid 
38,N/A,s2097,kvinne,bokmål,259,Språkprøven,Penger og andre verdier,økonomi holdning 
19,N/A,s0054,kvinne,albansk,228,Språkprøven,Vennskap,folk relasjoner vennskap 
39,N/A,h0163,mann,serbokroatisk,484,Høyere nivå,Inn- og utvandring,innvandring 
35,A2,s0570,kvinne,spansk,150,Språkprøven,Å treffe andre mennesker,folk møte 
21,N/A,h2075,kvinne,bokmål,595,Høyere nivå,Organdonasjon,helse organ 
30,N/A,h0105,kvinne,serbokroatisk,405,Høyere nivå,Import av utenlandsk arbeidskraft,arbeid innvandring 
30,B2,h0428,kvinne,engelsk,518,Høyere nivå,Gjennomsnittsvekten øker,familie helse vekt 
23,N/A,s2067,mann,bokmål,408,Språkprøven,Frihet og ansvar,holdning 
35,A2/B1,s0720,kvinne,vietnamesisk,230,Språkprøven,Fremmedspråkslæring,utdannelse språk 
26,A2/B1,s0620,kvinne,somali,235,Språkprøven,Viktige verdier i livet,verdier 
22,N/A,h0100,kvinne,nederlandsk,509,Høyere nivå,Den lille forskjellen,kjønn 
41,B2,h0350,kvinne,polsk,352,Høyere nivå,Fødselstall og befolkningssammensetning,familie befolkning 
31,B1,s0545,mann,vietnamesisk,417,Språkprøven,Bolig og bosted,bolig 
40,N/A,h0632,mann,nederlandsk,434,Høyere nivå,Adopsjon,barn familie 
27,N/A,s0836,kvinne,serbokroatisk,264,Språkprøven,Viktige verdier i livet,verdier 
46,N/A,s0801,kvinne,serbokroatisk,246,Språkprøven,Mobiltelefoner,telefon 
29,A2,s0873,mann,somali,211,Språkprøven,Framtida,tid 
44,A2/B1,s0482,kvinne,russisk,322,Språkprøven,Møte med norsk kultur,kultur norge 
28,N/A,s0143,kvinne,serbokroatisk,225,Språkprøven,Barneoppdragelse,barn 
29,B1/B2,h0029,mann,spansk,422,Høyere nivå,Lærerlønn,økonomi arbeid yrke 
36,N/A,s2064,mann,bokmål,303,Språkprøven,Frihet og ansvar,holdning 
29,B1/B2,h0442,kvinne,polsk,846,Høyere nivå,Leselyst,litteratur kultur 
40,B1/B2,s0938,kvinne,russisk,293,Språkprøven,Trafikk og boligområder,trafikk bolig 
31,B1,s0860,mann,somali,288,Språkprøven,Framtida,tid 
25,A2/B1,s0877,mann,somali,260,Språkprøven,Framtida,tid 
42,A2/B1,s0327,mann,engelsk,215,Språkprøven,Mobiltelefoner,telefon 
24,B1,s0921,kvinne,polsk,343,Språkprøven,Trafikk og boligområder,trafikk bolig 
35,B1,s0658,kvinne,polsk,247,Språkprøven,Før og nå,tid 
37,N/A,s0613,mann,serbokroatisk,347,Språkprøven,Møte med norsk kultur,kultur norge 
26,N/A,h0615,kvinne,nederlandsk,749,Høyere nivå,Nærmiljø og lokalsamfunn,geografi samfunn folk 
28,B1/B2,s0432,mann,tysk,387,Språkprøven,Alkohol og alkoholvaner,rus 
-1,B2,h0136,mann,spansk,429,Høyere nivå,Diktet 'Toleranse',litteratur dikt 
31,B1,s0321,kvinne,engelsk,258,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
29,A2/B1,s0540,kvinne,somali,225,Språkprøven,Folk reiser så mye i våre dager,reise folk 
29,N/A,h0151,kvinne,serbokroatisk,527,Høyere nivå,Uføretrygd,velferd økonomi 
31,B2,h0608,kvinne,engelsk,691,Høyere nivå,Adopsjon,barn familie 
20,N/A,s0221,kvinne,albansk,209,Språkprøven,Vennskap,folk relasjoner vennskap 
34,N/A,s0285,mann,albansk,287,Språkprøven,Fremmedspråkslæring,utdannelse språk 
38,A2/B1,s0095,kvinne,vietnamesisk,222,Språkprøven,Bolig og bosted,bolig 
45,B1,h0288,kvinne,russisk,402,Høyere nivå,Mobiltelefonen,telefon 
25,N/A,h0656,mann,nederlandsk,904,Høyere nivå,Diktet 'Mayday' av Lars Saabye Christensen,litteratur dikt 
25,B2,h0483,kvinne,russisk,514,Høyere nivå,Gjennomsnittsvekten øker,familie helse vekt 
30,N/A,s0427,mann,nederlandsk,221,Språkprøven,Mobiltelefoner,telefon 
27,B1,s0344,kvinne,engelsk,251,Språkprøven,Nyheter,media 
25,B1,s0541,kvinne,vietnamesisk,331,Språkprøven,Bolig og bosted,bolig 
22,B2/C1,h0180,kvinne,polsk,507,Høyere nivå,Gjennomsnittsvekten øker,familie helse vekt 
20,B2,h0277,kvinne,tysk,589,Høyere nivå,Mobiltelefonen,telefon 
31,B1,s0532,kvinne,russisk,213,Språkprøven,Den norske naturen,natur norge 
24,N/A,h2036,mann,bokmål,247,Høyere nivå,Organdonasjon,helse organ 
27,B2,h0636,kvinne,polsk,354,Høyere nivå,Diktet 'Mayday' av Lars Saabye Christensen,litteratur dikt 
24,B1,s0831,mann,spansk,275,Språkprøven,Bomiljø,bolig 
43,B2,h0407,kvinne,spansk,493,Høyere nivå,Bolig og boutgifter,bolig økonomi 
53,B2/C1,h0224,kvinne,tysk,506,Høyere nivå,Likestilling mellom kjønnene,kjønn 
22,B1/B2,s0679,mann,spansk,359,Språkprøven,En forfatter og om en bok han/ hun har skrevet,litteratur bok biografi 
25,B1,s0435,kvinne,tysk,292,Språkprøven,Vennskap,folk relasjoner vennskap 
19,N/A,s0739,kvinne,serbokroatisk,273,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
35,N/A,h0697,kvinne,serbokroatisk,435,Høyere nivå,Å være kjendis,folk 
27,N/A,h2024,mann,nynorsk,552,Høyere nivå,Diktet 'Ingen ting' av Paulus Utsi om språk,litteratur dikt språk 
21,B2,h0345,kvinne,polsk,671,Høyere nivå,Kommunevalget i Norge,politikk valg 
32,N/A,s2093,kvinne,bokmål,253,Språkprøven,Sunnhet og helse,helse 
38,N/A,s0249,kvinne,albansk,310,Språkprøven,Barneoppdragelse,barn 
29,B1/B2,h0254,kvinne,russisk,490,Høyere nivå,Familieliv og yrkesliv,familie arbeid yrke 
34,B1/B2,s0348,kvinne,engelsk,224,Språkprøven,Mobiltelefoner,telefon 
26,N/A,s0953,mann,nederlandsk,382,Språkprøven,Trafikk og boligområder,trafikk bolig 
29,A2/B1,s0651,kvinne,polsk,210,Språkprøven,Barneoppdragelse,barn 
27,B2,h0421,kvinne,tysk,671,Høyere nivå,Gjennomsnittsvekten øker,familie helse vekt 
31,N/A,s0598,kvinne,serbokroatisk,155,Språkprøven,Vennskap,folk relasjoner vennskap 
38,B2,h0537,kvinne,russisk,644,Høyere nivå,Gjennomsnittsvekten øker,familie helse vekt 
36,N/A,s0392,kvinne,nederlandsk,346,Språkprøven,Nyheter,media 
30,B1,s0472,kvinne,russisk,317,Språkprøven,Vennskap,folk relasjoner vennskap 
22,N/A,s2059,kvinne,bokmål,352,Språkprøven,Penger og andre verdier,økonomi holdning 
32,B1,s0772,mann,polsk,366,Språkprøven,Mobiltelefoner,telefon 
28,B1,s0503,kvinne,russisk,512,Språkprøven,Den norske naturen,natur norge 
36,B1,s0173,kvinne,spansk,240,Språkprøven,Kultur og idrett,idrett/sport kultur 
28,B1,s0341,kvinne,engelsk,357,Språkprøven,Mobiltelefoner,telefon 
37,C1,h0156,mann,spansk,505,Høyere nivå,Å leve i store byer,bolig geografi 
41,N/A,s0269,kvinne,albansk,287,Språkprøven,Den norske naturen,natur norge 
34,B1/B2,s0908,mann,tysk,380,Språkprøven,Frivillig hjelp i organisasjoner,organisasjon 
32,B1/B2,s0456,kvinne,tysk,260,Språkprøven,Viktige verdier i livet,verdier 
27,B2,h0155,kvinne,spansk,573,Høyere nivå,Å leve i store byer,bolig geografi 
34,B1,s0743,mann,spansk,376,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
20,B2,h0432,kvinne,tysk,550,Høyere nivå,Diktet 'Det er langt mellom venner' av Kolbjørn Falkeid,litteratur dikt venner 
34,A2/B1,s0758,kvinne,polsk,260,Språkprøven,Viktige verdier i livet,verdier 
25,N/A,h0053,mann,nederlandsk,414,Høyere nivå,Netthandel,handel økonomi media 
48,N/A,s2017,mann,bokmål,313,Språkprøven,Sunnhet og helse,helse 
17,B1,s0846,mann,somali,222,Språkprøven,Røyking,helse røyking 
27,N/A,s2095,kvinne,bokmål,203,Språkprøven,Sunnhet og helse,helse 
26,N/A,s0282,kvinne,albansk,478,Språkprøven,Barneoppdragelse,barn 
34,N/A,s0045,mann,albansk,527,Språkprøven,Fremmedspråkslæring,utdannelse språk 
