age,cefr,filename,gender,lang,num_tokens,split,testlevel,title,topic
26,B1,s0533,kvinne,russisk,189,train,Språkprøven,En forfatter og om en bok han/ hun har skrevet,litteratur bok biografi 
27,B1,s0534,kvinne,russisk,371,train,Språkprøven,Den norske naturen,natur norge 
28,B1,s0535,kvinne,russisk,257,train,Språkprøven,Den norske naturen,natur norge 
40,B1,s0536,kvinne,russisk,204,train,Språkprøven,En forfatter og om en bok han/ hun har skrevet,litteratur bok biografi 
32,A2/B1,s0537,kvinne,russisk,285,train,Språkprøven,Den norske naturen,natur norge 
22,B1,s0538,kvinne,russisk,387,test,Språkprøven,En religion du kjenner,religion 
32,A2/B1,s0539,mann,somali,337,train,Språkprøven,Bolig og bosted,bolig 
29,A2/B1,s0540,kvinne,somali,225,train,Språkprøven,Folk reiser så mye i våre dager,reise folk 
25,B1,s0541,kvinne,vietnamesisk,331,train,Språkprøven,Bolig og bosted,bolig 
32,B1,s0542,mann,somali,324,train,Språkprøven,Bolig og bosted,bolig 
24,A2/B1,s0543,mann,somali,315,train,Språkprøven,Folk reiser så mye i våre dager,reise folk 
51,B1,s0544,mann,somali,366,train,Språkprøven,Folk reiser så mye i våre dager,reise folk 
31,B1,s0545,mann,vietnamesisk,417,train,Språkprøven,Bolig og bosted,bolig 
26,A2,s0546,mann,somali,176,dev,Språkprøven,Flytting,familie flytting 
32,B1,s0547,mann,somali,301,train,Språkprøven,En person som har betydd mye for deg,folk 
18,B1,s0548,kvinne,spansk,342,train,Språkprøven,Å treffe andre mennesker,folk møte 
32,A2/B1,s0549,kvinne,spansk,348,train,Språkprøven,Å treffe andre mennesker,folk møte 
26,B1,s0550,mann,spansk,318,train,Språkprøven,Framtida,tid 
28,A2/B1,s0551,kvinne,spansk,403,train,Språkprøven,Å treffe andre mennesker,folk møte 
24,A2,s0552,kvinne,vietnamesisk,236,train,Språkprøven,Framtida,tid 
30,B1,s0553,kvinne,spansk,354,train,Språkprøven,Å treffe andre mennesker,folk møte 
47,A2,s0554,kvinne,spansk,241,train,Språkprøven,Å treffe andre mennesker,folk møte 
30,B1,s0555,kvinne,spansk,273,train,Språkprøven,Å treffe andre mennesker,folk møte 
27,A2/B1,s0556,kvinne,vietnamesisk,361,train,Språkprøven,Framtida,tid 
21,B1,s0557,mann,vietnamesisk,382,train,Språkprøven,Framtida,tid 
29,B1,s0558,mann,spansk,260,train,Språkprøven,Nyheter,media 
41,A2/B1,s0559,kvinne,spansk,306,train,Språkprøven,Framtida,tid 
27,A2/B1,s0560,kvinne,spansk,322,train,Språkprøven,Framtida,tid 
28,A2/B1,s0561,kvinne,spansk,272,train,Språkprøven,Framtida,tid 
30,B1/B2,s0562,mann,spansk,348,train,Språkprøven,Nyheter,media 
32,B1,s0563,kvinne,spansk,239,train,Språkprøven,Framtida,tid 
24,B1,s0564,kvinne,spansk,246,train,Språkprøven,Å treffe andre mennesker,folk møte 
38,A2/B1,s0565,kvinne,spansk,278,train,Språkprøven,Framtida,tid 
27,A2/B1,s0566,kvinne,spansk,271,train,Språkprøven,Framtida,tid 
22,B1,s0567,kvinne,spansk,222,train,Språkprøven,Framtida,tid 
35,A2/B1,s0568,kvinne,spansk,247,train,Språkprøven,Nyheter,media 
25,A2/B1,s0569,kvinne,spansk,172,train,Språkprøven,Framtida,tid 
35,A2,s0570,kvinne,spansk,150,train,Språkprøven,Å treffe andre mennesker,folk møte 
38,A2/B1,s0571,kvinne,vietnamesisk,224,train,Språkprøven,Framtida,tid 
26,A2/B1,s0572,kvinne,vietnamesisk,208,train,Språkprøven,Framtida,tid 
31,B1,s0573,kvinne,spansk,324,train,Språkprøven,Å treffe andre mennesker,folk møte 
28,A2/B1,s0574,kvinne,vietnamesisk,215,train,Språkprøven,Å treffe andre mennesker,folk møte 
18,B1,s0575,mann,spansk,163,train,Språkprøven,Framtida,tid 
27,A2/B1,s0576,kvinne,somali,189,train,Språkprøven,Min første jobb,arbeid 
34,A2/B1,s0577,mann,somali,134,train,Språkprøven,Min første jobb,arbeid 
36,B1,s0578,kvinne,somali,194,train,Språkprøven,Min første jobb,arbeid 
30,A2/B1,s0579,kvinne,vietnamesisk,221,train,Språkprøven,Min første jobb,arbeid 
48,A2/B1,s0580,mann,somali,292,train,Språkprøven,Tanker om det å bli gammel,trafikk bolig 
32,A2/B1,s0581,mann,somali,196,test,Språkprøven,En sport du liker,idrett/sport 
24,A2,s0582,mann,somali,141,train,Språkprøven,Min første jobb,arbeid 
25,B1,s0583,kvinne,vietnamesisk,422,test,Språkprøven,En sport du liker,idrett/sport 
26,A2/B1,s0584,mann,somali,218,train,Språkprøven,Min første jobb,arbeid 
35,A2/B1,s0585,mann,somali,168,train,Språkprøven,Min første jobb,arbeid 
29,B1,s0586,mann,vietnamesisk,287,train,Språkprøven,Min første jobb,arbeid 
30,A2/B1,s0587,mann,somali,164,train,Språkprøven,Min første jobb,arbeid 
42,B1/B2,s0588,mann,somali,236,train,Språkprøven,Min første jobb,arbeid 
28,A2/B1,s0589,mann,somali,229,train,Språkprøven,Min første jobb,arbeid 
30,A2/B1,s0590,kvinne,somali,169,train,Språkprøven,Min første jobb,arbeid 
27,N/A,s0591,kvinne,serbokroatisk,275,N/A,Språkprøven,Alkohol og alkoholvaner,rus 
26,B1/B2,s0592,kvinne,somali,291,train,Språkprøven,Vennskap,folk relasjoner vennskap 
27,B1,s0593,kvinne,polsk,384,train,Språkprøven,Vennskap,folk relasjoner vennskap 
24,A2/B1,s0594,kvinne,polsk,199,train,Språkprøven,Vennskap,folk relasjoner vennskap 
28,N/A,s0595,kvinne,serbokroatisk,241,N/A,Språkprøven,Vennskap,folk relasjoner vennskap 
22,A2,s0596,mann,somali,182,train,Språkprøven,Alkohol og alkoholvaner,rus 
34,N/A,s0597,mann,serbokroatisk,219,N/A,Språkprøven,Vennskap,folk relasjoner vennskap 
31,N/A,s0598,kvinne,serbokroatisk,155,N/A,Språkprøven,Vennskap,folk relasjoner vennskap 
51,A2/B1,s0599,mann,somali,232,train,Språkprøven,Møte med norsk kultur,kultur norge 
26,N/A,s0600,mann,serbokroatisk,374,N/A,Språkprøven,Møte med norsk kultur,kultur norge 
39,N/A,s0601,kvinne,serbokroatisk,291,N/A,Språkprøven,Vennskap,folk relasjoner vennskap 
23,B1,s0602,kvinne,vietnamesisk,252,train,Språkprøven,Vennskap,folk relasjoner vennskap 
35,B1/B2,s0603,kvinne,polsk,235,train,Språkprøven,Møte med norsk kultur,kultur norge 
32,N/A,s0604,mann,serbokroatisk,342,N/A,Språkprøven,Alkohol og alkoholvaner,rus 
35,N/A,s0605,kvinne,serbokroatisk,377,N/A,Språkprøven,Vennskap,folk relasjoner vennskap 
35,N/A,s0606,kvinne,serbokroatisk,494,N/A,Språkprøven,Vennskap,folk relasjoner vennskap 
39,N/A,s0607,kvinne,serbokroatisk,542,N/A,Språkprøven,Vennskap,folk relasjoner vennskap 
26,N/A,s0608,mann,serbokroatisk,284,N/A,Språkprøven,Vennskap,folk relasjoner vennskap 
32,N/A,s0609,kvinne,serbokroatisk,292,N/A,Språkprøven,Vennskap,folk relasjoner vennskap 
25,N/A,s0610,kvinne,serbokroatisk,375,N/A,Språkprøven,Vennskap,folk relasjoner vennskap 
28,B1,s0611,kvinne,polsk,413,train,Språkprøven,Vennskap,folk relasjoner vennskap 
30,N/A,s0612,mann,serbokroatisk,265,N/A,Språkprøven,Alkohol og alkoholvaner,rus 
37,N/A,s0613,mann,serbokroatisk,347,N/A,Språkprøven,Møte med norsk kultur,kultur norge 
29,N/A,s0614,mann,serbokroatisk,268,N/A,Språkprøven,Vennskap,folk relasjoner vennskap 
43,N/A,s0615,mann,serbokroatisk,551,N/A,Språkprøven,Vennskap,folk relasjoner vennskap 
35,N/A,s0616,kvinne,serbokroatisk,349,N/A,Språkprøven,Vennskap,folk relasjoner vennskap 
39,N/A,s0617,mann,serbokroatisk,287,N/A,Språkprøven,Alkohol og alkoholvaner,rus 
28,A2/B1,s0618,mann,somali,252,train,Språkprøven,Vennskap,folk relasjoner vennskap 
31,A2/B1,s0619,kvinne,somali,269,train,Språkprøven,Vennskap,folk relasjoner vennskap 
26,A2/B1,s0620,kvinne,somali,235,train,Språkprøven,Viktige verdier i livet,verdier 
21,A2/B1,s0621,kvinne,somali,284,dev,Språkprøven,En hyggelig opplevelse,opplevelse 
30,B1,s0622,mann,somali,252,dev,Språkprøven,En hyggelig opplevelse,opplevelse 
31,A2/B1,s0623,mann,somali,315,test,Språkprøven,En bok du har lest,litteratur bok 
25,B1,s0624,kvinne,vietnamesisk,263,train,Språkprøven,Viktige verdier i livet,verdier 
45,A2/B1,s0625,kvinne,vietnamesisk,278,test,Språkprøven,En bok du har lest,litteratur bok 
22,A2/B1,s0626,mann,vietnamesisk,327,test,Språkprøven,En bok du har lest,litteratur bok 
25,B1,s0627,kvinne,somali,330,train,Språkprøven,Viktige verdier i livet,verdier 
24,B1/B2,s0628,kvinne,vietnamesisk,420,dev,Språkprøven,En hyggelig opplevelse,opplevelse 
18,A2/B1,s0629,mann,vietnamesisk,267,dev,Språkprøven,En hyggelig opplevelse,opplevelse 
31,A2/B1,s0630,kvinne,vietnamesisk,311,test,Språkprøven,En bok du har lest,litteratur bok 
-1,B1,s0631,kvinne,vietnamesisk,340,test,Språkprøven,En bok du har lest,litteratur bok 
18,B1/B2,s0632,mann,somali,281,train,Språkprøven,Viktige verdier i livet,verdier 
19,B2,s0633,mann,somali,246,train,Språkprøven,En interesse du har,interesse 
21,B1,s0634,kvinne,vietnamesisk,245,train,Språkprøven,En interesse du har,interesse 
30,B1,s0635,kvinne,somali,246,test,Språkprøven,En bok du har lest,litteratur bok 
24,B1,s0636,kvinne,somali,415,test,Språkprøven,En bok du har lest,litteratur bok 
42,A2/B1,s0637,mann,somali,363,test,Språkprøven,En bok du har lest,litteratur bok 
32,A2/B1,s0638,kvinne,vietnamesisk,343,dev,Språkprøven,En hyggelig opplevelse,opplevelse 
32,B1,s0639,mann,somali,234,dev,Språkprøven,En hyggelig opplevelse,opplevelse 
22,A2/B1,s0640,kvinne,vietnamesisk,411,dev,Språkprøven,En hyggelig opplevelse,opplevelse 
29,B1,s0641,kvinne,vietnamesisk,249,dev,Språkprøven,En hyggelig opplevelse,opplevelse 
29,A2,s0642,kvinne,vietnamesisk,214,train,Språkprøven,Viktige verdier i livet,verdier 
24,A2,s0643,kvinne,somali,321,test,Språkprøven,En bok du har lest,litteratur bok 
33,A2/B1,s0644,mann,somali,308,train,Språkprøven,En interesse du har,interesse 
24,B1,s0645,kvinne,polsk,574,train,Språkprøven,Før og nå,tid 
48,B1/B2,s0646,kvinne,polsk,286,train,Språkprøven,Gjenbruk,miljø 
25,B1,s0647,mann,polsk,302,train,Språkprøven,Gjenbruk,miljø 
31,A2/B1,s0648,kvinne,vietnamesisk,365,train,Språkprøven,Barneoppdragelse,barn 
22,B1,s0649,kvinne,polsk,370,train,Språkprøven,Barneoppdragelse,barn 
34,N/A,s0650,kvinne,serbokroatisk,294,N/A,Språkprøven,Barneoppdragelse,barn 
29,A2/B1,s0651,kvinne,polsk,210,train,Språkprøven,Barneoppdragelse,barn 
27,B1,s0652,kvinne,polsk,303,train,Språkprøven,Barneoppdragelse,barn 
32,A2/B1,s0653,kvinne,polsk,390,train,Språkprøven,Barneoppdragelse,barn 
29,B1,s0654,kvinne,polsk,281,train,Språkprøven,Før og nå,tid 
31,B1,s0655,kvinne,vietnamesisk,307,train,Språkprøven,Barneoppdragelse,barn 
28,B1,s0656,kvinne,polsk,250,train,Språkprøven,Barneoppdragelse,barn 
38,A2,s0657,mann,somali,194,train,Språkprøven,Før og nå,tid 
35,B1,s0658,kvinne,polsk,247,train,Språkprøven,Før og nå,tid 
23,B1/B2,s0659,kvinne,polsk,262,train,Språkprøven,Barneoppdragelse,barn 
21,A2/B1,s0660,kvinne,vietnamesisk,150,train,Språkprøven,Barneoppdragelse,barn 
35,A2/B1,s0661,mann,somali,280,train,Språkprøven,Barneoppdragelse,barn 
37,A2/B1,s0662,kvinne,vietnamesisk,430,train,Språkprøven,Barneoppdragelse,barn 
31,B1,s0663,mann,somali,266,train,Språkprøven,Før og nå,tid 
29,N/A,s0664,mann,serbokroatisk,410,N/A,Språkprøven,Flytting,familie flytting 
22,A2/B1,s0665,kvinne,vietnamesisk,175,test,Språkprøven,Et yrke,arbeid yrke 
23,B1,s0666,kvinne,vietnamesisk,250,test,Språkprøven,Et yrke,arbeid yrke 
32,N/A,s0667,mann,serbokroatisk,228,N/A,Språkprøven,Flytting,familie flytting 
37,N/A,s0668,mann,serbokroatisk,286,N/A,Språkprøven,Flytting,familie flytting 
34,N/A,s0669,kvinne,serbokroatisk,287,N/A,Språkprøven,Flytting,familie flytting 
28,N/A,s0670,mann,serbokroatisk,284,N/A,Språkprøven,Et yrke,arbeid yrke 
25,A2/B1,s0671,kvinne,vietnamesisk,209,test,Språkprøven,Et yrke,arbeid yrke 
28,N/A,s0672,kvinne,serbokroatisk,287,N/A,Språkprøven,Flytting,familie flytting 
32,N/A,s0673,mann,serbokroatisk,311,N/A,Språkprøven,Et yrke,arbeid yrke 
31,N/A,s0674,kvinne,serbokroatisk,306,N/A,Språkprøven,Kultur og idrett,idrett/sport kultur 
29,B1,s0675,kvinne,vietnamesisk,257,dev,Språkprøven,Flytting,familie flytting 
36,N/A,s0676,mann,serbokroatisk,293,N/A,Språkprøven,Flytting,familie flytting 
23,N/A,s0677,kvinne,serbokroatisk,425,N/A,Språkprøven,Flytting,familie flytting 
37,B1,s0678,kvinne,vietnamesisk,329,test,Språkprøven,Et yrke,arbeid yrke 
22,B1/B2,s0679,mann,spansk,359,train,Språkprøven,En forfatter og om en bok han/ hun har skrevet,litteratur bok biografi 
32,B1,s0680,kvinne,spansk,335,train,Språkprøven,Den norske naturen,natur norge 
32,A2,s0681,mann,somali,191,train,Språkprøven,Den norske naturen,natur norge 
31,B1,s0682,kvinne,spansk,236,train,Språkprøven,Den norske naturen,natur norge 
18,B1,s0683,kvinne,vietnamesisk,488,train,Språkprøven,En forfatter og om en bok han/ hun har skrevet,litteratur bok biografi 
26,B1,s0684,mann,spansk,229,train,Språkprøven,Den norske naturen,natur norge 
39,B1,s0685,kvinne,spansk,159,train,Språkprøven,Den norske naturen,natur norge 
42,A2/B1,s0686,mann,somali,285,test,Språkprøven,En religion du kjenner,religion 
35,B1,s0687,kvinne,spansk,250,train,Språkprøven,Den norske naturen,natur norge 
31,A2/B1,s0688,kvinne,vietnamesisk,333,train,Språkprøven,Den norske naturen,natur norge 
37,A2/B1,s0689,kvinne,spansk,258,train,Språkprøven,Den norske naturen,natur norge 
35,B1,s0690,kvinne,spansk,259,train,Språkprøven,Den norske naturen,natur norge 
29,B1/B2,s0691,kvinne,spansk,242,test,Språkprøven,En religion du kjenner,religion 
24,A2/B1,s0692,kvinne,spansk,227,train,Språkprøven,Den norske naturen,natur norge 
26,B1,s0693,kvinne,vietnamesisk,389,train,Språkprøven,En forfatter og om en bok han/ hun har skrevet,litteratur bok biografi 
34,B1,s0694,kvinne,spansk,421,train,Språkprøven,Den norske naturen,natur norge 
23,A2/B1,s0695,mann,somali,208,train,Språkprøven,Den norske naturen,natur norge 
32,A2/B1,s0696,mann,spansk,256,train,Språkprøven,En forfatter og om en bok han/ hun har skrevet,litteratur bok biografi 
28,B1,s0697,kvinne,spansk,359,train,Språkprøven,En forfatter og om en bok han/ hun har skrevet,litteratur bok biografi 
24,A2/B1,s0698,kvinne,spansk,309,train,Språkprøven,En forfatter og om en bok han/ hun har skrevet,litteratur bok biografi 
34,A2/B1,s0699,mann,somali,227,test,Språkprøven,En religion du kjenner,religion 
34,A2/B1,s0700,mann,somali,278,train,Språkprøven,En forfatter og om en bok han/ hun har skrevet,litteratur bok biografi 
50,B1,s0701,mann,somali,285,test,Språkprøven,En religion du kjenner,religion 
20,A2,s0702,mann,tysk,264,train,Språkprøven,Den norske naturen,natur norge 
30,B1,s0703,kvinne,spansk,375,train,Språkprøven,En forfatter og om en bok han/ hun har skrevet,litteratur bok biografi 
36,A2/B1,s0704,mann,somali,241,train,Språkprøven,Den norske naturen,natur norge 
35,A2/B1,s0705,kvinne,spansk,215,train,Språkprøven,Den norske naturen,natur norge 
40,A2/B1,s0706,kvinne,spansk,225,train,Språkprøven,Den norske naturen,natur norge 
32,B1,s0707,kvinne,vietnamesisk,236,test,Språkprøven,En religion du kjenner,religion 
22,A2,s0708,kvinne,somali,209,test,Språkprøven,En religion du kjenner,religion 
30,A2/B1,s0709,kvinne,vietnamesisk,187,train,Språkprøven,En forfatter og om en bok han/ hun har skrevet,litteratur bok biografi 
23,A2,s0710,mann,somali,194,train,Språkprøven,Den norske naturen,natur norge 
40,A2/B1,s0711,kvinne,vietnamesisk,342,train,Språkprøven,Den norske naturen,natur norge 
21,B1,s0712,kvinne,vietnamesisk,351,train,Språkprøven,Den norske naturen,natur norge 
34,A2/B1,s0713,kvinne,vietnamesisk,265,train,Språkprøven,Den norske naturen,natur norge 
19,A2,s0714,mann,somali,199,test,Språkprøven,En religion du kjenner,religion 
31,B1,s0715,mann,spansk,266,train,Språkprøven,Den norske naturen,natur norge 
27,B1,s0716,kvinne,somali,479,dev,Språkprøven,Fremmedspråkslæring,utdannelse språk 
26,B2,s0717,kvinne,polsk,353,dev,Språkprøven,Fremmedspråkslæring,utdannelse språk 
26,B1/B2,s0718,kvinne,polsk,289,dev,Språkprøven,Fremmedspråkslæring,utdannelse språk 
51,B1/B2,s0719,kvinne,polsk,267,dev,Språkprøven,Fremmedspråkslæring,utdannelse språk 
35,A2/B1,s0720,kvinne,vietnamesisk,230,dev,Språkprøven,Fremmedspråkslæring,utdannelse språk 
32,A2/B1,s0721,kvinne,polsk,352,dev,Språkprøven,Kultur og idrett,idrett/sport kultur 
28,B1/B2,s0722,kvinne,polsk,460,dev,Språkprøven,Fremmedspråkslæring,utdannelse språk 
45,A2/B1,s0723,kvinne,polsk,248,train,Språkprøven,Barneoppdragelse,barn 
38,A2/B1,s0724,kvinne,polsk,325,train,Språkprøven,Barneoppdragelse,barn 
37,B1,s0725,kvinne,polsk,397,train,Språkprøven,Barneoppdragelse,barn 
32,B1/B2,s0726,kvinne,polsk,402,dev,Språkprøven,Fremmedspråkslæring,utdannelse språk 
30,B2,s0727,kvinne,polsk,669,train,Språkprøven,Barneoppdragelse,barn 
27,B1/B2,s0728,kvinne,polsk,441,train,Språkprøven,Barneoppdragelse,barn 
35,A2,s0729,kvinne,polsk,293,train,Språkprøven,Barneoppdragelse,barn 
34,A2/B1,s0730,mann,somali,236,dev,Språkprøven,Fremmedspråkslæring,utdannelse språk 
40,B1,s0731,kvinne,vietnamesisk,278,dev,Språkprøven,Fremmedspråkslæring,utdannelse språk 
25,B1/B2,s0732,kvinne,polsk,285,dev,Språkprøven,Fremmedspråkslæring,utdannelse språk 
28,B2,s0733,kvinne,polsk,473,dev,Språkprøven,Kultur og idrett,idrett/sport kultur 
28,A2/B1,s0734,kvinne,polsk,372,dev,Språkprøven,Fremmedspråkslæring,utdannelse språk 
29,A2/B1,s0735,kvinne,polsk,356,train,Språkprøven,Barneoppdragelse,barn 
26,B2,s0736,kvinne,engelsk,278,train,Språkprøven,Viktige verdier i livet,verdier 
32,A2/B1,s0737,mann,spansk,250,train,Språkprøven,Bomiljø,bolig 
38,B1,s0738,mann,engelsk,335,train,Språkprøven,Mobiltelefoner,telefon 
19,N/A,s0739,kvinne,serbokroatisk,273,N/A,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
29,B1/B2,s0740,kvinne,engelsk,317,train,Språkprøven,Mobiltelefoner,telefon 
25,B1,s0741,mann,spansk,366,train,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
35,B1,s0742,kvinne,polsk,308,train,Språkprøven,Viktige verdier i livet,verdier 
34,B1,s0743,mann,spansk,376,train,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
22,B2,s0744,mann,engelsk,260,train,Språkprøven,Viktige verdier i livet,verdier 
29,B1,s0745,kvinne,polsk,289,train,Språkprøven,Nyheter,media 
27,B1,s0746,kvinne,spansk,296,train,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
31,B1,s0747,kvinne,polsk,293,train,Språkprøven,Viktige verdier i livet,verdier 
23,A2/B1,s0748,mann,spansk,240,train,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
23,B1,s0749,kvinne,polsk,306,train,Språkprøven,Mobiltelefoner,telefon 
29,N/A,s0750,kvinne,serbokroatisk,265,N/A,Språkprøven,Bomiljø,bolig 
48,A2/B1,s0751,mann,engelsk,252,train,Språkprøven,Mobiltelefoner,telefon 
40,N/A,s0752,mann,serbokroatisk,232,N/A,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
28,B2,s0753,kvinne,polsk,425,train,Språkprøven,Viktige verdier i livet,verdier 
29,A2/B1,s0754,mann,spansk,255,train,Språkprøven,Bomiljø,bolig 
25,B1,s0755,kvinne,polsk,310,train,Språkprøven,Viktige verdier i livet,verdier 
27,B1,s0756,kvinne,polsk,323,train,Språkprøven,Nyheter,media 
30,B1,s0757,mann,spansk,303,train,Språkprøven,Bomiljø,bolig 
34,A2/B1,s0758,kvinne,polsk,260,train,Språkprøven,Viktige verdier i livet,verdier 
42,A2/B1,s0759,kvinne,polsk,250,train,Språkprøven,Nyheter,media 
28,A2/B1,s0760,kvinne,polsk,369,train,Språkprøven,Nyheter,media 
28,A2/B1,s0761,kvinne,polsk,237,train,Språkprøven,Viktige verdier i livet,verdier 
31,A2/B1,s0762,kvinne,polsk,229,train,Språkprøven,Nyheter,media 
29,B1,s0763,kvinne,polsk,349,train,Språkprøven,Mobiltelefoner,telefon 
32,B1,s0764,kvinne,spansk,357,train,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
27,B1,s0765,kvinne,polsk,340,train,Språkprøven,Mobiltelefoner,telefon 
23,B1,s0766,kvinne,polsk,257,train,Språkprøven,Nyheter,media 
27,B1,s0767,mann,polsk,280,train,Språkprøven,Mobiltelefoner,telefon 
32,N/A,s0768,mann,serbokroatisk,256,N/A,Språkprøven,Bomiljø,bolig 
26,N/A,s0769,kvinne,serbokroatisk,346,N/A,Språkprøven,Bomiljø,bolig 
37,B1,s0770,kvinne,polsk,425,train,Språkprøven,Mobiltelefoner,telefon 
27,B1,s0771,kvinne,polsk,461,train,Språkprøven,Nyheter,media 
32,B1,s0772,mann,polsk,366,train,Språkprøven,Mobiltelefoner,telefon 
28,A2/B1,s0773,kvinne,polsk,348,train,Språkprøven,Viktige verdier i livet,verdier 
30,B1,s0774,kvinne,spansk,321,train,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
25,B1,s0775,kvinne,spansk,404,train,Språkprøven,Konkurranse,idrett/sport konkurranse 
33,A2/B1,s0776,kvinne,spansk,333,train,Språkprøven,Bomiljø,bolig 
22,A2/B1,s0777,kvinne,spansk,250,train,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
32,B1,s0778,mann,spansk,372,train,Språkprøven,Bomiljø,bolig 
25,B1,s0779,kvinne,spansk,310,train,Språkprøven,Bomiljø,bolig 
24,N/A,s0780,kvinne,serbokroatisk,305,N/A,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
28,N/A,s0781,kvinne,serbokroatisk,247,N/A,Språkprøven,Konkurranse,idrett/sport konkurranse 
39,A2/B1,s0782,mann,spansk,295,train,Språkprøven,Konkurranse,idrett/sport konkurranse 
45,A2/B1,s0783,kvinne,polsk,169,train,Språkprøven,Viktige verdier i livet,verdier 
30,B1/B2,s0784,kvinne,polsk,229,train,Språkprøven,Viktige verdier i livet,verdier 
28,B1,s0785,kvinne,polsk,293,train,Språkprøven,Mobiltelefoner,telefon 
23,A2/B1,s0786,kvinne,polsk,308,train,Språkprøven,Mobiltelefoner,telefon 
30,B1/B2,s0787,kvinne,polsk,273,train,Språkprøven,Mobiltelefoner,telefon 
35,N/A,s0788,kvinne,serbokroatisk,251,N/A,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
18,N/A,s0789,mann,serbokroatisk,347,N/A,Språkprøven,Mobiltelefoner,telefon 
35,N/A,s0790,kvinne,serbokroatisk,258,N/A,Språkprøven,Viktige verdier i livet,verdier 
30,B1,s0791,.,polsk,271,train,Språkprøven,Mobiltelefoner,telefon 
21,N/A,s0792,mann,serbokroatisk,256,N/A,Språkprøven,Bomiljø,bolig 
35,B1,s0793,kvinne,polsk,227,train,Språkprøven,Nyheter,media 
24,B1,s0794,kvinne,polsk,489,train,Språkprøven,Viktige verdier i livet,verdier 
39,N/A,s0795,kvinne,serbokroatisk,210,N/A,Språkprøven,Nyheter,media 
26,B1/B2,s0796,kvinne,polsk,368,train,Språkprøven,Viktige verdier i livet,verdier 
27,N/A,s0797,kvinne,serbokroatisk,264,N/A,Språkprøven,Bomiljø,bolig 
35,B1,s0798,kvinne,polsk,116,train,Språkprøven,Viktige verdier i livet,verdier 
30,N/A,s0799,kvinne,serbokroatisk,426,N/A,Språkprøven,Viktige verdier i livet,verdier 
29,B1,s0800,kvinne,polsk,263,train,Språkprøven,Viktige verdier i livet,verdier 
46,N/A,s0801,kvinne,serbokroatisk,246,N/A,Språkprøven,Mobiltelefoner,telefon 
18,A2/B1,s0802,mann,somali,243,dev,Språkprøven,Røyking,helse røyking 
23,A2/B1,s0803,mann,somali,296,train,Språkprøven,En kjent person,folk biografi 
38,N/A,s0804,kvinne,serbokroatisk,400,N/A,Språkprøven,Viktige verdier i livet,verdier 
19,A2/B1,s0805,kvinne,somali,198,train,Språkprøven,En kjent person,folk biografi 
38,N/A,s0806,kvinne,serbokroatisk,328,N/A,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
27,N/A,s0807,kvinne,serbokroatisk,183,N/A,Språkprøven,Nyheter,media 
19,B1,s0808,kvinne,spansk,512,train,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
25,A2/B1,s0809,kvinne,spansk,248,train,Språkprøven,Bomiljø,bolig 
40,B1/B2,s0810,kvinne,spansk,303,train,Språkprøven,Bomiljø,bolig 
25,N/A,s0811,kvinne,serbokroatisk,201,N/A,Språkprøven,Mobiltelefoner,telefon 
23,A2/B1,s0812,kvinne,spansk,360,train,Språkprøven,Bomiljø,bolig 
28,N/A,s0813,mann,serbokroatisk,205,N/A,Språkprøven,Bomiljø,bolig 
34,A2/B1,s0814,kvinne,spansk,326,train,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
37,N/A,s0815,mann,serbokroatisk,283,N/A,Språkprøven,Bomiljø,bolig 
28,N/A,s0816,kvinne,serbokroatisk,260,N/A,Språkprøven,Bomiljø,bolig 
42,A2/B1,s0817,kvinne,spansk,256,train,Språkprøven,Bomiljø,bolig 
24,N/A,s0818,mann,serbokroatisk,280,N/A,Språkprøven,Nyheter,media 
38,N/A,s0819,kvinne,serbokroatisk,248,N/A,Språkprøven,Nyheter,media 
45,N/A,s0820,mann,serbokroatisk,301,N/A,Språkprøven,Viktige verdier i livet,verdier 
53,N/A,s0821,kvinne,serbokroatisk,419,N/A,Språkprøven,Bomiljø,bolig 
25,B1/B2,s0822,kvinne,spansk,258,train,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
25,B1,s0823,mann,spansk,250,train,Språkprøven,Bomiljø,bolig 
34,N/A,s0824,kvinne,serbokroatisk,173,N/A,Språkprøven,Viktige verdier i livet,verdier 
